date,cash
2016-06-16 04:00:00+00:00,1.1942317875038952
2016-06-17 04:00:00+00:00,1.1942317875038952
2016-06-20 04:00:00+00:00,1.1942317875038952
2016-06-21 04:00:00+00:00,1.1942317875038952
2016-06-22 04:00:00+00:00,1.1942317875038952
2016-06-23 04:00:00+00:00,1.1942317875038952
2016-06-24 04:00:00+00:00,1.1942317875038952
2016-06-27 04:00:00+00:00,1.1942317875038952
2016-06-28 04:00:00+00:00,1.1942317875038952
2016-06-29 04:00:00+00:00,1.1942317875038952
2016-06-30 04:00:00+00:00,1.1942317875038952
2016-07-01 04:00:00+00:00,1542.6460084590667
2016-07-05 04:00:00+00:00,1542.6460084590667
2016-07-06 04:00:00+00:00,364.51235080913375
2016-07-07 04:00:00+00:00,364.51235080913375
2016-07-08 04:00:00+00:00,364.51235080913375
2016-07-11 04:00:00+00:00,1278.6768926259094
2016-07-12 04:00:00+00:00,1278.6768926259094
2016-07-13 04:00:00+00:00,1278.6768926259094
2016-07-14 04:00:00+00:00,1278.6768926259094
2016-07-15 04:00:00+00:00,1278.6768926259094
2016-07-18 04:00:00+00:00,1278.6768926259094
2016-07-19 04:00:00+00:00,1278.6768926259094
2016-07-20 04:00:00+00:00,562.1610240372743
2016-07-21 04:00:00+00:00,562.1610240372743
2016-07-22 04:00:00+00:00,562.1610240372743
2016-07-25 04:00:00+00:00,562.1610240372743
2016-07-26 04:00:00+00:00,562.1610240372743
2016-07-27 04:00:00+00:00,562.1610240372743
2016-07-28 04:00:00+00:00,562.1610240372743
2016-07-29 04:00:00+00:00,562.1610240372743
2016-08-01 04:00:00+00:00,562.1610240372743
2016-08-02 04:00:00+00:00,726.7856362826187
2016-08-03 04:00:00+00:00,726.7856362826187
2016-08-04 04:00:00+00:00,726.7856362826187
2016-08-05 04:00:00+00:00,726.7856362826187
2016-08-08 04:00:00+00:00,726.7856362826187
2016-08-09 04:00:00+00:00,726.7856362826187
2016-08-10 04:00:00+00:00,726.7856362826187
2016-08-11 04:00:00+00:00,726.7856362826187
2016-08-12 04:00:00+00:00,726.7856362826187
2016-08-15 04:00:00+00:00,93.32001651851192
2016-08-16 04:00:00+00:00,93.32001651851192
2016-08-17 04:00:00+00:00,93.32001651851192
2016-08-18 04:00:00+00:00,93.32001651851192
2016-08-19 04:00:00+00:00,93.32001651851192
2016-08-22 04:00:00+00:00,93.32001651851192
2016-08-23 04:00:00+00:00,93.32001651851192
2016-08-24 04:00:00+00:00,93.32001651851192
2016-08-25 04:00:00+00:00,93.32001651851192
2016-08-26 04:00:00+00:00,93.32001651851192
2016-08-29 04:00:00+00:00,93.32001651851192
2016-08-30 04:00:00+00:00,93.32001651851192
2016-08-31 04:00:00+00:00,40.19580422453532
2016-09-01 04:00:00+00:00,40.19580422453532
2016-09-02 04:00:00+00:00,40.19580422453532
2016-09-06 04:00:00+00:00,40.19580422453532
2016-09-07 04:00:00+00:00,40.19580422453532
2016-09-08 04:00:00+00:00,119.6244295111992
2016-09-09 04:00:00+00:00,119.6244295111992
2016-09-12 04:00:00+00:00,119.6244295111992
2016-09-13 04:00:00+00:00,119.6244295111992
2016-09-14 04:00:00+00:00,119.6244295111992
2016-09-15 04:00:00+00:00,119.6244295111992
2016-09-16 04:00:00+00:00,119.6244295111992
2016-09-19 04:00:00+00:00,119.6244295111992
2016-09-20 04:00:00+00:00,119.6244295111992
2016-09-21 04:00:00+00:00,119.6244295111992
2016-09-22 04:00:00+00:00,1305.9416584011553
2016-09-23 04:00:00+00:00,109.44208149580982
2016-09-26 04:00:00+00:00,166.27943541883155
2016-09-27 04:00:00+00:00,24.289922278090934
2016-09-28 04:00:00+00:00,24.289922278090934
2016-09-29 04:00:00+00:00,1689.2509509224694
2016-09-30 04:00:00+00:00,17.488349071666107
2016-10-03 04:00:00+00:00,17.488349071666107
2016-10-04 04:00:00+00:00,17.488349071666107
2016-10-05 04:00:00+00:00,17.488349071666107
2016-10-06 04:00:00+00:00,59.16001110587164
2016-10-07 04:00:00+00:00,59.16001110587164
2016-10-10 04:00:00+00:00,59.16001110587164
2016-10-11 04:00:00+00:00,101.13811387530308
2016-10-12 04:00:00+00:00,101.13811387530308
2016-10-13 04:00:00+00:00,101.13811387530308
2016-10-14 04:00:00+00:00,120.46414488952439
2016-10-17 04:00:00+00:00,16.786118362321417
2016-10-18 04:00:00+00:00,16.786118362321417
2016-10-19 04:00:00+00:00,16.786118362321417
2016-10-20 04:00:00+00:00,16.786118362321417
2016-10-21 04:00:00+00:00,13.018002933290411
2016-10-24 04:00:00+00:00,13.018002933290411
2016-10-25 04:00:00+00:00,13.018002933290411
2016-10-26 04:00:00+00:00,13.018002933290411
2016-10-27 04:00:00+00:00,13.018002933290411
2016-10-28 04:00:00+00:00,13.018002933290411
2016-10-31 04:00:00+00:00,4654.571932707021
2016-11-01 04:00:00+00:00,159.57946215995435
2016-11-02 04:00:00+00:00,132.1198064623838
2016-11-03 04:00:00+00:00,132.1198064623838
2016-11-04 04:00:00+00:00,132.1198064623838
2016-11-07 05:00:00+00:00,128.48581765056167
2016-11-08 05:00:00+00:00,309.44656475856345
2016-11-09 05:00:00+00:00,56.19267336466487
