config_id,config_name,initial_equity,risk_per_unit_pct,max_positions,enable_longs,enable_shorts,enable_system1,enable_system2,balance_long_short_units,seed,final_equity,total_pnl,total_return_pct,num_trades,max_drawdown_pct,win_rate,system1_long_pnl,system1_long_count,system1_long_win_rate,system1_short_pnl,system1_short_count,system1_short_win_rate,system2_long_pnl,system2_long_count,system2_long_win_rate,system2_short_pnl,system2_short_count,system2_short_win_rate
79df2ce8b77c2501b1b048f8d354048a,long_short_system1_seed70_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,70.0,8272868.852267395,8262868.852267395,82628.68852267395,595.0,21.624355055216256,34.11764705882353,3258935.901452351,166.0,42.168674698795186,4282737.0401453795,429.0,31.002331002331,0.0,0.0,0.0,0.0,0.0,0.0
aa724669d76623c85d2599c080188087,long_short_system1_seed72_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,72.0,1768991.5218767447,1758991.5218767447,17589.915218767448,555.0,32.52710020230979,31.891891891891895,1091473.7185779964,150.0,43.333333333333336,522928.1158959445,405.0,27.65432098765432,0.0,0.0,0.0,0.0,0.0,0.0
901f154e68bfe0f6fbf6808db24f0bb6,long_short_system1_seed71_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,71.0,3960611.193027766,3950611.193027766,39506.11193027766,580.0,37.42785032349097,33.275862068965516,535880.0959024944,156.0,35.8974358974359,2947250.514362697,424.0,32.31132075471698,0.0,0.0,0.0,0.0,0.0,0.0
451216a9d8fec1c0a02ab3b8fc2f578c,long_short_system1_seed73_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,73.0,4864288.444118953,4854288.444118953,48542.88444118953,566.0,31.63694002601719,34.62897526501767,794009.4529714189,149.0,48.32214765100672,2748226.430122886,417.0,29.73621103117506,0.0,0.0,0.0,0.0,0.0,0.0
bd147989ca7a0aca25dfa6e0492e0e0b,long_short_system1_seed75_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,75.0,602767.7598991325,592767.7598991325,5927.677598991326,581.0,60.55150743010097,30.6368330464716,220679.30962542444,166.0,36.74698795180723,354343.7809249888,415.0,28.19277108433735,0.0,0.0,0.0,0.0,0.0,0.0
1994cffecb3c0c231e1010f0aa836493,long_short_system1_seed74_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,74.0,2795112.6023924905,2785112.6023924905,27851.126023924902,581.0,26.45950271153157,27.19449225473322,1101069.4150526868,148.0,42.567567567567565,1139345.9955961886,433.0,21.939953810623557,0.0,0.0,0.0,0.0,0.0,0.0
4147318bd7a6e35841a2a7301ecb90f0,long_short_system1_seed77_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,77.0,399552.7117531001,389552.7117531001,3895.527117531001,591.0,31.05931209094246,29.610829103214893,133471.0240417533,158.0,35.44303797468354,177645.01518861196,433.0,27.48267898383372,0.0,0.0,0.0,0.0,0.0,0.0
74e6560a7ed8a179264ea420fd8e35e2,long_short_system1_seed76_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,76.0,939741.9071731542,929741.9071731542,9297.419071731543,641.0,37.27784547087347,27.613104524180965,187988.09808095067,184.0,35.32608695652174,590683.531369066,457.0,24.50765864332604,0.0,0.0,0.0,0.0,0.0,0.0
66bc07f8e99c2d53bb8d50079e65c844,long_short_system1_seed78_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,78.0,1309275.3032155542,1299275.3032155542,12992.753032155542,605.0,26.051183728003146,28.760330578512395,320113.2435037269,157.0,38.853503184713375,910852.6299783122,448.0,25.223214285714285,0.0,0.0,0.0,0.0,0.0,0.0
2f2c8cf222b283b0576348196323f976,long_short_system1_seed79_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,79.0,2551243.134388658,2541243.134388658,25412.431343886583,560.0,22.05770107853922,34.64285714285714,587515.4903977793,142.0,42.25352112676056,1843592.5485224607,418.0,32.057416267942585,0.0,0.0,0.0,0.0,0.0,0.0
bb96ad80c69b3b4ddd93e81675af2363,long_short_system1_seed80_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,80.0,9309822.106673338,9299822.106673338,92998.2210667334,520.0,24.205146671875305,35.19230769230769,1335746.925188277,153.0,38.56209150326798,5209535.470284779,367.0,33.787465940054496,0.0,0.0,0.0,0.0,0.0,0.0
6b6f82170359564599e24da9cdea2558,long_short_system1_seed81_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,81.0,6055711.573244104,6045711.573244104,60457.11573244104,566.0,25.32542432060192,35.68904593639576,411087.9689958117,168.0,39.88095238095239,4575784.92670545,398.0,33.91959798994975,0.0,0.0,0.0,0.0,0.0,0.0
0f814a0af34c5be287895b0409b2c629,long_short_system1_seed82_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,82.0,7644841.019438298,7634841.019438298,76348.41019438299,536.0,21.875003275954295,35.44776119402985,2719736.977338993,142.0,53.52112676056338,2850362.1351013114,394.0,28.934010152284262,0.0,0.0,0.0,0.0,0.0,0.0
1be3160cf26a1e8c96f0fe34c84e6072,long_short_system1_seed83_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,83.0,2070767.6885662496,2060767.6885662496,20607.676885662495,595.0,26.104395175313357,31.76470588235294,384048.3384927581,160.0,40.0,1553356.5426206442,435.0,28.735632183908045,0.0,0.0,0.0,0.0,0.0,0.0
58855ded9522b209f75ecf4d006a9cbb,long_short_system1_seed84_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,84.0,2597663.8871208043,2587663.8871208043,25876.63887120804,573.0,28.436621722136373,30.54101221640489,1147360.1801753414,150.0,40.0,733366.3424783627,423.0,27.18676122931442,0.0,0.0,0.0,0.0,0.0,0.0
abcc0d4ff1a2c1929b2110ce18fb19a0,long_short_system1_seed85_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,85.0,2543579.2404382797,2533579.2404382797,25335.7924043828,614.0,36.82253449795444,30.456026058631924,942811.4130728696,162.0,37.65432098765432,1131935.4016520032,452.0,27.876106194690266,0.0,0.0,0.0,0.0,0.0,0.0
820924515bec317cc068ba38006d3c4e,long_short_system1_seed87_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,87.0,4047429.727924944,4037429.727924944,40374.29727924944,611.0,43.789267365743,29.296235679214405,702237.0788370604,150.0,36.0,1998725.618329671,461.0,27.114967462039047,0.0,0.0,0.0,0.0,0.0,0.0
1e62290129a7772ce8a96e2daddbe261,long_short_system1_seed86_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,86.0,6576260.615828217,6566260.615828217,65662.60615828217,522.0,31.856910234504692,32.758620689655174,3576251.9818397234,149.0,42.281879194630875,2045278.3382730735,373.0,28.9544235924933,0.0,0.0,0.0,0.0,0.0,0.0
86fa6b335cdcc319e1e62b05e0384d41,long_short_system1_seed88_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,88.0,2680141.229901077,2670141.229901077,26701.412299010775,595.0,24.133834616504195,30.92436974789916,671713.7629718045,166.0,33.13253012048193,1687818.7251910395,429.0,30.069930069930063,0.0,0.0,0.0,0.0,0.0,0.0
b5cf708f58048554dbea728409adeee2,long_short_system1_seed89_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,89.0,803843.8226385744,793843.8226385744,7938.438226385744,619.0,29.10778419556622,30.694668820678512,56869.00900762684,181.0,33.14917127071823,503410.4862050201,438.0,29.68036529680365,0.0,0.0,0.0,0.0,0.0,0.0
6b59430b6b9f5d7f1b8718b3b3a2cddf,long_short_system1_seed90_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,90.0,2051289.474345872,2041289.474345872,20412.894743458717,615.0,34.86564427649717,28.943089430894307,694261.648711168,159.0,37.10691823899371,1047502.8887659824,456.0,26.096491228070175,0.0,0.0,0.0,0.0,0.0,0.0
d9ef3a3d41b11e6aa548b3275ff5cbc8,long_short_system1_seed91_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,91.0,2264760.9593265145,2254760.9593265145,22547.609593265144,578.0,30.443054318426327,29.93079584775086,507710.42167873814,143.0,34.26573426573427,1402845.7982385654,435.0,28.50574712643678,0.0,0.0,0.0,0.0,0.0,0.0
f89b64cecb718921cb448355059cf283,long_short_system1_seed93_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,93.0,2002472.783732789,1992472.783732789,19924.72783732789,568.0,26.932626127335972,31.866197183098592,703842.0510959998,166.0,39.75903614457831,827465.7777551993,402.0,28.60696517412935,0.0,0.0,0.0,0.0,0.0,0.0
a1f8ff406cf44f51ca3ef5fb6271caa6,long_short_system1_seed92_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,92.0,847155.1708903939,837155.1708903939,8371.551708903939,591.0,39.92240292605243,29.949238578680205,269349.66387677833,175.0,34.285714285714285,542336.7336638498,416.0,28.125,0.0,0.0,0.0,0.0,0.0,0.0
c06cd4cbaca30d667cc3257802c289cc,long_short_system1_seed95_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,95.0,1148676.199060677,1138676.199060677,11386.761990606774,615.0,44.30352391946505,29.105691056910572,346205.4757621316,173.0,34.104046242774565,705963.5716157536,442.0,27.149321266968325,0.0,0.0,0.0,0.0,0.0,0.0
9fbc75d73e57fee0d134c2c3354ae67b,long_short_system1_seed94_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,94.0,2699341.955793831,2689341.955793831,26893.419557938312,552.0,27.346647590455778,34.78260869565217,1019151.0900120946,139.0,43.16546762589928,1464939.1584382248,413.0,31.961259079903147,0.0,0.0,0.0,0.0,0.0,0.0
4f02f9c55e45d420ada8687bb2d9ef03,long_short_system1_seed96_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,96.0,1085990.0234227914,1075990.0234227914,10759.900234227913,636.0,34.327213399062366,29.245283018867923,469749.6092795124,163.0,35.58282208588957,243032.4621968928,473.0,27.061310782241016,0.0,0.0,0.0,0.0,0.0,0.0
f957a4d9d1bb0e1ded09de7a8d3cc99d,long_short_system1_seed98_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,98.0,1866185.5073519072,1856185.5073519072,18561.855073519073,537.0,28.503215001524616,33.33333333333333,546807.9885804546,160.0,39.375,995867.1833252248,377.0,30.76923076923077,0.0,0.0,0.0,0.0,0.0,0.0
891e74ccf1aa56551b8710f6a2b9b573,long_short_system1_seed97_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,97.0,7306365.656224607,7296365.656224607,72963.65656224606,555.0,28.918730218432486,35.4954954954955,2527227.8792759324,158.0,43.67088607594937,3406573.3638746594,397.0,32.241813602015114,0.0,0.0,0.0,0.0,0.0,0.0
2816f4c9603845982f7887a2bb3b1ee4,long_short_system1_seed99_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,99.0,1570567.0426627242,1560567.0426627242,15605.670426627245,604.0,34.70106830111993,30.960264900662253,337588.8665996727,162.0,39.50617283950617,1027681.5302593051,442.0,27.828054298642535,0.0,0.0,0.0,0.0,0.0,0.0
a7938894ac40692d2532229ac989a08e,long_short_system1_seed100_risk50bp,10000.0,0.005,100.0,True,True,True,False,False,100.0,1157441.3864485067,1147441.3864485067,11474.413864485068,564.0,21.784891176685836,31.91489361702128,407772.87625539093,150.0,34.66666666666667,559386.1991643108,414.0,30.917874396135264,0.0,0.0,0.0,0.0,0.0,0.0
6f361df7f5e2037f75e8cb074fd403e2,long_short_system1_seed3_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,3.0,440298.571491233,430298.571491233,4302.98571491233,1639.0,14.84343539957362,30.38438071995119,242638.3697159424,599.0,34.05676126878131,134541.5415377539,1040.0,28.26923076923077,0.0,0.0,0.0,0.0,0.0,0.0
ed93a108ed97a4700d2bc53c1898f149,long_short_system1_seed5_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,5.0,300797.0143481373,290797.0143481373,2907.9701434813733,1692.0,16.180726283931318,28.132387706855795,111162.08457913742,609.0,35.139573070607554,148559.35459393932,1083.0,24.192059095106185,0.0,0.0,0.0,0.0,0.0,0.0
08c32d90b2c17c01599cf63ec490446b,long_short_system1_seed7_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,7.0,371519.4206049458,361519.4206049458,3615.1942060494584,1715.0,15.43228750863672,28.92128279883382,139105.7402311449,631.0,34.389857369255154,170030.6384112239,1084.0,25.738007380073803,0.0,0.0,0.0,0.0,0.0,0.0
9747b3927e985f380a18ffed37d581d2,long_short_system1_seed10_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,10.0,416216.7069317935,406216.7069317935,4062.167069317935,1598.0,17.411871430522012,29.161451814768466,173253.0474314594,612.0,32.84313725490196,130291.29210791877,986.0,26.8762677484787,0.0,0.0,0.0,0.0,0.0,0.0
28b819c983f08a77ec24e932b23336e6,long_short_system1_seed4_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,4.0,180866.23670937764,170866.23670937764,1708.6623670937763,1708.0,14.483415669248046,29.50819672131147,81884.3772969502,587.0,38.33049403747871,61023.07055513832,1121.0,24.88849241748439,0.0,0.0,0.0,0.0,0.0,0.0
cb95c0ba387f6f3d09145608f3f5d325,long_short_system1_seed1_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,1.0,304388.32038278703,294388.32038278703,2943.8832038278706,1713.0,15.012927054670875,28.896672504378284,161837.7655433297,630.0,33.49206349206349,93145.64524209384,1083.0,26.223453370267773,0.0,0.0,0.0,0.0,0.0,0.0
7076fb9645436f04d6ba84a4b589805b,long_short_system1_seed6_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,6.0,170252.6567664779,160252.6567664779,1602.5265676647791,1802.0,22.201094957381148,27.69145394006659,60641.540882141206,650.0,33.38461538461539,65538.6627277419,1152.0,24.479166666666664,0.0,0.0,0.0,0.0,0.0,0.0
ef87314d13ba1c13f5e723d684f8f1aa,long_short_system1_seed8_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,8.0,290488.79303360876,280488.79303360876,2804.8879303360877,1741.0,15.337129603359228,28.77656519241815,102906.7106958649,608.0,35.03289473684211,120756.64547606604,1133.0,25.419240953221532,0.0,0.0,0.0,0.0,0.0,0.0
6504bd4301858852c2a9288b48db831c,long_short_system1_seed2_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,2.0,146743.3487904352,136743.3487904352,1367.433487904352,1683.0,18.548964635780372,28.223410576351753,73552.77135579655,610.0,32.459016393442624,40264.09473702056,1073.0,25.815470643056848,0.0,0.0,0.0,0.0,0.0,0.0
75cf0c13f761c84f9cef4e96ae8eb574,long_short_system1_seed9_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,9.0,244361.43326423512,234361.43326423512,2343.614332642351,1718.0,18.27114443173844,28.987194412107105,109457.44757690784,589.0,38.20033955857385,98278.11771510632,1129.0,24.180690876882196,0.0,0.0,0.0,0.0,0.0,0.0
f06bdf3209565d513f170a4fa3fa7d0e,long_short_system1_seed14_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,14.0,147412.95226173234,137412.95226173234,1374.1295226173231,1804.0,19.388147811740215,26.773835920177387,84274.53870584306,644.0,33.54037267080746,24432.029085860733,1160.0,23.017241379310345,0.0,0.0,0.0,0.0,0.0,0.0
ca61d2966a4663518f712eceb7c4be84,long_short_system1_seed12_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,12.0,305855.40722211177,295855.40722211177,2958.5540722211176,1596.0,15.898490209779435,30.76441102756892,142002.549142208,594.0,37.20538720538721,111543.41317754547,1002.0,26.94610778443114,0.0,0.0,0.0,0.0,0.0,0.0
7c9c898bb848490f1946712212df7a5f,long_short_system1_seed11_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,11.0,154199.98715555595,144199.98715555595,1441.9998715555596,1777.0,24.12730510939556,25.998874507597076,82211.89224030745,651.0,29.95391705069124,48745.420435274966,1126.0,23.712255772646536,0.0,0.0,0.0,0.0,0.0,0.0
6faefb5d2e1dec38f45f5eaad6709d7d,long_short_system1_seed18_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,18.0,236070.93223298143,226070.93223298143,2260.7093223298143,1740.0,20.75320832172717,26.839080459770116,102658.05319964988,638.0,32.288401253918494,82281.67825401896,1102.0,23.684210526315788,0.0,0.0,0.0,0.0,0.0,0.0
8f46758e11fb871b0938efc59a48bf75,long_short_system1_seed19_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,19.0,297825.510549948,287825.510549948,2878.25510549948,1681.0,17.70928154316971,28.316478286734085,131582.8615036695,649.0,31.2788906009245,115459.03118682562,1032.0,26.453488372093027,0.0,0.0,0.0,0.0,0.0,0.0
a9abc1f8f9533e03c86968b8bc99262d,long_short_system1_seed15_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,15.0,336380.0272628235,326380.0272628235,3263.8002726282343,1700.0,15.642374080307809,28.11764705882353,122805.1094067684,605.0,33.71900826446281,132536.0717691933,1095.0,25.022831050228312,0.0,0.0,0.0,0.0,0.0,0.0
dee0ba29a60085ee5d43b0fec2eede01,long_short_system1_seed13_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,13.0,118550.20284374824,108550.20284374824,1085.5020284374823,1754.0,20.629607209418424,27.194982896237175,37814.734166349,658.0,29.331306990881465,53459.16338498282,1096.0,25.91240875912409,0.0,0.0,0.0,0.0,0.0,0.0
394206644a76061c6e3897a7196bcf9f,long_short_system1_seed16_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,16.0,212510.10666800136,202510.10666800136,2025.1010666800137,1721.0,14.800360688078126,27.367809413131894,109415.43556520436,657.0,30.441400304414003,82364.48478767171,1064.0,25.469924812030076,0.0,0.0,0.0,0.0,0.0,0.0
86167796a6bee656e94c44b5645cc38a,long_short_system1_seed17_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,17.0,230597.50066782272,220597.50066782272,2205.975006678227,1734.0,16.13718618094813,28.719723183391004,108411.54374571783,610.0,34.26229508196722,74075.56113823377,1124.0,25.71174377224199,0.0,0.0,0.0,0.0,0.0,0.0
7cef7d51b7e7b48da8104ebd78d40caa,long_short_system1_seed20_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,20.0,195374.4525186628,185374.4525186628,1853.7445251866277,1673.0,16.53074100825625,28.093245666467425,105392.8030270417,613.0,34.257748776508976,65235.3549598411,1060.0,24.528301886792452,0.0,0.0,0.0,0.0,0.0,0.0
e11d53a2866f026bba592361964777e7,long_short_system1_seed21_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,21.0,416781.50632519176,406781.50632519176,4067.8150632519178,1665.0,15.12876498699619,30.33033033033033,177682.17630500242,596.0,36.40939597315436,171301.3535715167,1069.0,26.94106641721235,0.0,0.0,0.0,0.0,0.0,0.0
14b49fd8fba50b38386880e063d307c0,long_short_system1_seed22_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,22.0,335277.2040366013,325277.2040366013,3252.772040366013,1720.0,14.41905039450746,29.88372093023256,134364.34911971216,631.0,34.86529318541997,136421.36659539156,1089.0,26.997245179063363,0.0,0.0,0.0,0.0,0.0,0.0
3cfc9fc4d296bdac7624905dcb8b78cb,long_short_system1_seed26_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,26.0,263472.36515175534,253472.36515175537,2534.7236515175537,1645.0,19.1961168643971,28.08510638297873,168832.14937388446,588.0,37.92517006802721,60184.434535630775,1057.0,22.61116367076632,0.0,0.0,0.0,0.0,0.0,0.0
2e582f495242c98c43b2822ed230b1f8,long_short_system1_seed23_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,23.0,174480.57871099608,164480.57871099608,1644.8057871099606,1761.0,18.87587340638234,26.462237365133447,75441.00506408873,620.0,32.09677419354839,74036.05295207325,1141.0,23.400525854513585,0.0,0.0,0.0,0.0,0.0,0.0
c942de59a33bfcb9dec5335389fd9fbd,long_short_system1_seed24_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,24.0,274546.42407144327,264546.42407144327,2645.464240714433,1683.0,22.185354594065014,28.639334521687463,138262.82775575982,616.0,33.44155844155844,89309.60984889738,1067.0,25.86691658856607,0.0,0.0,0.0,0.0,0.0,0.0
63844038406e53558990dfe2508f791e,long_short_system1_seed28_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,28.0,242421.51398592777,232421.51398592777,2324.2151398592778,1727.0,14.018539368798203,27.44643891140706,117513.33837974908,594.0,35.01683501683502,68592.35871719813,1133.0,23.477493380406,0.0,0.0,0.0,0.0,0.0,0.0
f2683bb3d852b73184ea5177c138e63a,long_short_system1_seed25_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,25.0,249896.86815785457,239896.86815785457,2398.968681578546,1707.0,16.377995100955133,28.529584065612184,100863.3245868566,622.0,33.92282958199357,114649.4318817278,1085.0,25.437788018433174,0.0,0.0,0.0,0.0,0.0,0.0
a71c1feeae805004afe42978b647b7a6,long_short_system1_seed29_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,29.0,247407.8120002995,237407.8120002995,2374.078120002995,1714.0,14.255867382861304,29.463243873978996,123920.46681119784,624.0,34.294871794871796,95638.54651209498,1090.0,26.69724770642202,0.0,0.0,0.0,0.0,0.0,0.0
0913b696e7bb03d32b4fe00c87e7a201,long_short_system1_seed27_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,27.0,107997.72938840334,97997.72938840334,979.9772938840334,1746.0,20.650666574477732,26.746849942726232,48191.900330419805,618.0,34.3042071197411,30108.841696126245,1128.0,22.606382978723406,0.0,0.0,0.0,0.0,0.0,0.0
bbf5d617b5b0ddabfb2d657203628d42,long_short_system1_seed30_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,30.0,335171.50291410397,325171.50291410397,3251.7150291410394,1635.0,14.273475736524924,31.13149847094801,168602.54914123897,612.0,37.25490196078432,89795.92972774332,1023.0,27.468230694037143,0.0,0.0,0.0,0.0,0.0,0.0
7d06d0e377ea84639f3b9cb69fffa234,long_short_system1_seed31_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,31.0,243213.3387067923,233213.3387067923,2332.1333870679227,1664.0,19.98811187996172,30.288461538461537,93430.21497009193,619.0,35.54119547657512,122326.5607079274,1045.0,27.177033492822964,0.0,0.0,0.0,0.0,0.0,0.0
49faeeeeb0dfbbd3dfd19a4eb1ad7a62,long_short_system1_seed33_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,33.0,244604.6651492764,234604.6651492764,2346.046651492764,1702.0,17.283624169425487,28.08460634547591,132156.12713887892,602.0,32.72425249169435,71540.8325822092,1100.0,25.545454545454543,0.0,0.0,0.0,0.0,0.0,0.0
625de018925ea0e670269a17043ca281,long_short_system1_seed32_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,32.0,388801.7587157598,378801.7587157598,3788.017587157598,1686.0,14.193719353632694,32.50296559905101,171260.02108309715,609.0,37.27422003284072,157359.09439917217,1077.0,29.805013927576603,0.0,0.0,0.0,0.0,0.0,0.0
177faac45db6eb734806a0fef7beb43f,long_short_system1_seed35_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,35.0,418974.45358100545,408974.45358100545,4089.744535810055,1630.0,17.68115794540572,31.533742331288344,187084.88165226465,620.0,34.83870967741935,168154.0169689428,1010.0,29.504950495049503,0.0,0.0,0.0,0.0,0.0,0.0
898298d4c8cdf734dfc3042a3beafcc3,long_short_system1_seed34_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,34.0,243625.44509967303,233625.44509967303,2336.2544509967306,1723.0,15.65751842004707,29.30934416715032,108700.55234601672,650.0,31.846153846153847,92022.98634508257,1073.0,27.77260018639329,0.0,0.0,0.0,0.0,0.0,0.0
e61100f9d6699a8d6336f7314cda30a9,long_short_system1_seed36_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,36.0,303228.4023735165,293228.4023735165,2932.284023735165,1692.0,20.911972018783366,28.723404255319153,128352.79847637156,633.0,34.12322274881517,108233.23948360472,1059.0,25.495750708215297,0.0,0.0,0.0,0.0,0.0,0.0
a185d7527010675064d7275f86f2f60c,long_short_system1_seed38_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,38.0,217439.4381213655,207439.4381213655,2074.394381213655,1800.0,17.86878247736691,25.833333333333336,71941.58765826412,667.0,31.334332833583208,92351.71183547527,1133.0,22.594880847308033,0.0,0.0,0.0,0.0,0.0,0.0
72645a1eca6ecc4eeebf671e17f4a65d,long_short_system1_seed37_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,37.0,290524.47480439616,280524.47480439616,2805.2447480439614,1665.0,15.96276813767947,30.03003003003003,103920.55031884406,616.0,32.95454545454545,116016.8467917278,1049.0,28.31267874165872,0.0,0.0,0.0,0.0,0.0,0.0
2388b4a46aa9e16a6746ed1b79919a24,long_short_system1_seed39_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,39.0,294302.237415876,284302.237415876,2843.02237415876,1688.0,14.30494790908898,30.33175355450237,121701.9285331978,604.0,35.099337748344375,143286.04524406922,1084.0,27.67527675276753,0.0,0.0,0.0,0.0,0.0,0.0
c4fa3a681c74eb50117bd6627bf38d17,long_short_system1_seed40_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,40.0,342603.15831634245,332603.15831634245,3326.0315831634243,1719.0,17.816764886773786,28.853984874927285,109898.03206382784,646.0,33.28173374613003,141446.24054215252,1073.0,26.18825722273998,0.0,0.0,0.0,0.0,0.0,0.0
b3f356b599540adf5071537e82241191,long_short_system1_seed41_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,41.0,347838.860179528,337838.860179528,3378.3886017952805,1704.0,22.024767620014536,30.22300469483568,180605.0537609218,641.0,35.257410296411855,129084.4402057579,1063.0,27.18720602069614,0.0,0.0,0.0,0.0,0.0,0.0
e632859cce29d206768a345b35e6f66f,long_short_system1_seed44_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,44.0,383869.5877839284,373869.5877839284,3738.695877839283,1594.0,18.3068472921069,29.86198243412798,193835.77414060556,581.0,36.83304647160069,165914.63162983092,1013.0,25.863770977295164,0.0,0.0,0.0,0.0,0.0,0.0
c1494ef6cef5dc9e7768e0184c0cbbb9,long_short_system1_seed42_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,42.0,660239.0399176669,650239.0399176669,6502.390399176668,1702.0,16.51559171980999,29.25969447708578,252135.21914220223,638.0,30.407523510971785,226377.91473232955,1064.0,28.57142857142857,0.0,0.0,0.0,0.0,0.0,0.0
1cda3948c18f40ed8d8a146167c15bfe,long_short_system1_seed43_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,43.0,215684.4062496401,205684.4062496401,2056.8440624964014,1716.0,15.50636824834447,27.33100233100233,121121.83810612054,620.0,34.193548387096776,67200.06179807744,1096.0,23.44890510948905,0.0,0.0,0.0,0.0,0.0,0.0
53c18e548bee073f390dc3951efe2719,long_short_system1_seed45_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,45.0,299087.6747126672,289087.6747126672,2890.876747126672,1599.0,16.18188631863855,30.206378986866795,117583.82775615496,593.0,35.413153456998316,102518.8991178272,1006.0,27.137176938369784,0.0,0.0,0.0,0.0,0.0,0.0
590d50aa93bfee2685a1f3274c5c6b98,long_short_system1_seed47_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,47.0,90888.87023227235,80888.87023227235,808.8887023227235,1800.0,32.99030003284894,26.166666666666664,53629.46420410647,655.0,32.82442748091603,16774.295799826057,1145.0,22.35807860262009,0.0,0.0,0.0,0.0,0.0,0.0
41ca847eddd27499a775d15852647a7a,long_short_system1_seed49_risk10bp,10000.0,0.001,100.0,True,True,True,False,False,49.0,263844.0768727694,253844.0768727694,2538.440768727694,1733.0,16.149518389809757,27.6399307559146,103002.20718307245,644.0,33.38509316770186,113772.35797155468,1089.0,24.24242424242424,0.0,0.0,0.0,0.0,0.0,0.0
